item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,p_est,p_error,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_train,n_test
1,A1,A1,exact,0.9273956048555962,70.0,9.0,0.8860759493670886,-0.04131965548850769,0.8431654517927677,0.6863608714796359,0.4346699354044661,0.02260439514440371,0.95,0.03607594936708858,0.85,0.9393939393939394,0.8181818181818182,-0.12121212121212122,0,0,0,0,1,1,110,77,33
2,A1,A1,exact,0.8938878439752052,72.0,7.0,0.9113924050632911,0.017504561088085957,0.9541535789222206,0.9083089420165635,0.18611860932122185,0.043887843975205176,0.85,0.038607594936708844,0.95,0.9393939393939394,0.8484848484848485,-0.09090909090909094,0,0,0,0,1,1,110,77,33
3,A1,A1,exact,0.9358597919911382,74.0,5.0,0.9367088607594937,0.0008490687683554432,0.9908069101855362,0.9816138901005341,0.052260780496095935,0.014140208008861732,0.95,0.013291139240506289,0.95,0.9696969696969697,0.9393939393939394,-0.030303030303030276,0,0,0,0,1,1,110,77,33
5,A1,A1,exact,0.8594177347887649,68.0,11.0,0.8607594936708861,0.00134175888212118,0.6353401101529172,0.27100145423277977,0.6586331370278019,0.009417734788764953,0.85,0.010759493670886133,0.85,0.9393939393939394,0.8787878787878788,-0.06060606060606066,1,0,0,1,1,1,110,77,33
6,A1,A1,exact,0.9475622351636755,77.0,2.0,0.9746835443037974,0.027121309140121896,0.9995063244030666,0.9990126491109976,0.0042522227628513645,0.0024377648363244075,0.95,0.02468354430379749,0.95,0.9696969696969697,0.9090909090909091,-0.06060606060606066,0,0,0,1,1,1,110,77,33
7,A1,A1,exact,0.9261139701990353,72.0,7.0,0.9113924050632911,-0.014721565135744186,0.9541535789222206,0.9083089420165635,0.18611860932122185,0.02388602980096466,0.95,0.038607594936708844,0.95,0.9696969696969697,0.9090909090909091,-0.06060606060606066,0,0,0,0,1,1,110,77,33
8,A1,A1,exact,0.9286064305276953,75.0,4.0,0.9493670886075949,0.020760658079899574,0.9963348725796055,0.9926697572828193,0.0242158723375081,0.02139356947230464,0.95,0.0006329113924050667,0.95,0.9696969696969697,0.9090909090909091,-0.06060606060606066,0,0,0,0,1,1,110,77,33
9,A1,A2,adjacent,0.8628113632675546,64.0,15.0,0.810126582278481,-0.05268478098907359,0.8038481130978952,0.6189471015586189,0.5381083061431884,0.01281136326755461,0.85,0.03987341772151898,0.85,0.9393939393939394,0.8484848484848485,-0.09090909090909094,0,0,0,0,1,1,110,77,33
10,A1,A1,exact,0.8950385937895566,70.0,9.0,0.8860759493670886,-0.00896264442246808,0.8431654517927677,0.6863608714796359,0.4346699354044661,0.04503859378955666,0.85,0.03607594936708858,0.85,0.8787878787878788,0.8787878787878788,0.0,0,0,0,0,1,1,110,77,33
12,A1,A1,exact,0.9426764988848602,76.0,3.0,0.9620253164556962,0.019348817570836063,0.9986230377921496,0.9972460775577545,0.010447297973573293,0.007323501115139797,0.95,0.012025316455696267,0.95,0.9393939393939394,1.0,0.06060606060606055,0,0,0,1,0,1,110,77,33
13,A1,A1,exact,0.9143865120080664,75.0,4.0,0.9493670886075949,0.03498057659952847,0.9963348725796055,0.9926697572828193,0.0242158723375081,0.035613487991933535,0.95,0.0006329113924050667,0.95,0.9393939393939394,0.9696969696969697,0.030303030303030276,0,0,0,0,1,1,110,77,33
14,A1,A1,exact,0.9322761613270829,75.0,4.0,0.9493670886075949,0.01709092728051198,0.9963348725796055,0.9926697572828193,0.0242158723375081,0.017723838672917047,0.95,0.0006329113924050667,0.95,0.9393939393939394,0.9696969696969697,0.030303030303030276,0,0,0,0,1,1,110,77,33
15,A1,A1,exact,0.8943414198827331,69.0,10.0,0.8734177215189873,-0.020923698363745746,0.7497256044716027,0.4995548556543503,0.5635473642379969,0.0443414198827331,0.85,0.023417721518987356,0.85,0.8787878787878788,0.9090909090909091,0.030303030303030276,0,0,0,0,1,1,110,77,33
16,A1,A1,exact,0.8727238721784777,68.0,11.0,0.8607594936708861,-0.011964378507591578,0.6353401101529172,0.27100145423277977,0.6586331370278019,0.02272387217847771,0.85,0.010759493670886133,0.85,0.8787878787878788,0.9090909090909091,0.030303030303030276,1,0,0,0,1,1,110,77,33
